No.,Time,Source,Destination,Protocol,Length,Info
203,2.311266,93.184.221.240,10.4.246.118,TCP,54,80  >  1690 [ACK] Seq=1 Ack=246 Win=6656 Len=0
204,2.312154,93.184.221.240,10.4.246.118,HTTP,946,HTTP/1.1 200 OK  (text/html)
205,2.312154,93.184.221.240,10.4.246.118,TCP,54,"80  >  1690 [FIN, ACK] Seq=893 Ack=246 Win=6656 Len=0"
206,2.312221,10.4.246.118,93.184.221.240,TCP,54,1690  >  80 [ACK] Seq=246 Ack=894 Win=130304 Len=0
207,2.312319,52.16.176.29,10.4.246.118,TCP,66,"443  >  1692 [SYN, ACK] Seq=0 Ack=1 Win=5560 Len=0 MSS=1250 SACK_PERM=1 WS=128"
208,2.312394,10.4.246.118,52.16.176.29,TCP,54,1692  >  443 [ACK] Seq=1 Ack=1 Win=262176 Len=0
209,2.312522,10.4.246.118,93.184.221.240,TCP,54,"1690  >  80 [FIN, ACK] Seq=246 Ack=894 Win=130304 Len=0"
210,2.32228,10.65.0.31,10.4.246.118,TCP,54,443  >  1686 [ACK] Seq=37648 Ack=1040 Win=4788 Len=0
211,2.329206,10.4.246.118,52.16.176.29,TLSv1,571,Client Hello
212,2.33048,51.140.188.242,10.4.246.118,TCP,54,443  >  1691 [ACK] Seq=1 Ack=209 Win=6656 Len=0
213,2.330654,51.140.188.242,10.4.246.118,TCP,54,"443  >  1691 [FIN, ACK] Seq=1 Ack=209 Win=6656 Len=0"
214,2.330698,10.4.246.118,51.140.188.242,TCP,54,1691  >  443 [ACK] Seq=209 Ack=2 Win=262144 Len=0
215,2.331967,10.4.246.118,51.140.188.242,TCP,54,"1691  >  443 [FIN, ACK] Seq=209 Ack=2 Win=262144 Len=0"
216,2.333556,10.4.246.118,93.184.220.29,TCP,66,1695  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1
217,2.333704,10.4.246.118,51.140.188.242,TCP,66,1694  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1
218,2.335667,10.65.0.31,10.4.246.118,TCP,54,443  >  1688 [ACK] Seq=3376 Ack=336 Win=4085 Len=0
219,2.33682,10.65.0.31,10.4.246.118,TLSv1.2,328,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
220,2.336866,10.4.246.118,10.65.0.31,TCP,54,1688  >  443 [ACK] Seq=1063 Ack=3650 Win=65535 Len=0
221,2.337017,10.65.0.31,10.4.246.118,TCP,54,443  >  1688 [ACK] Seq=3650 Ack=1063 Win=4812 Len=0
222,2.339659,93.184.221.240,10.4.246.118,TCP,54,80  >  1690 [ACK] Seq=894 Ack=247 Win=6656 Len=0
223,2.357469,52.16.176.29,10.4.246.118,TCP,54,443  >  1692 [ACK] Seq=1 Ack=518 Win=6656 Len=0
224,2.357887,52.16.176.29,10.4.246.118,TCP,54,"443  >  1692 [FIN, ACK] Seq=1 Ack=518 Win=6656 Len=0"
225,2.35793,10.4.246.118,52.16.176.29,TCP,54,1692  >  443 [ACK] Seq=518 Ack=2 Win=262176 Len=0
226,2.358088,10.4.246.118,52.16.176.29,TCP,54,"1692  >  443 [FIN, ACK] Seq=518 Ack=2 Win=262176 Len=0"
227,2.359416,51.140.188.242,10.4.246.118,TCP,54,443  >  1691 [ACK] Seq=2 Ack=210 Win=6656 Len=0
228,2.360952,93.184.220.29,10.4.246.118,TCP,66,"80  >  1695 [SYN, ACK] Seq=0 Ack=1 Win=5560 Len=0 MSS=1250 SACK_PERM=1 WS=128"
229,2.361048,10.4.246.118,93.184.220.29,TCP,54,1695  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0
230,2.361168,51.140.188.242,10.4.246.118,TCP,66,"443  >  1694 [SYN, ACK] Seq=0 Ack=1 Win=5560 Len=0 MSS=1250 SACK_PERM=1 WS=128"
231,2.361219,10.4.246.118,51.140.188.242,TCP,54,1694  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0
232,2.361411,10.4.246.118,93.184.220.29,HTTP,286,GET /MFEwTzBNMEswSTAJBgUrDgMCGgUABBTfqhLjKLEJQZPin0KCzkdAQpVYowQUsT7DaQP4v0cB1JgmGggC72NkK8MCEAaWj5ZK6CNWx04XwrU2WwA%3D HTTP/1.1 
233,2.363613,10.4.246.118,51.140.188.242,TLSv1,196,Client Hello
234,2.385455,52.16.176.29,10.4.246.118,TCP,54,443  >  1692 [ACK] Seq=2 Ack=519 Win=6656 Len=0
235,2.388706,93.184.220.29,10.4.246.118,TCP,54,80  >  1695 [ACK] Seq=1 Ack=233 Win=6656 Len=0
236,2.389632,93.184.220.29,10.4.246.118,HTTP,1006,HTTP/1.1 200 OK  (text/html)
237,2.389633,93.184.220.29,10.4.246.118,TCP,54,"80  >  1695 [FIN, ACK] Seq=953 Ack=233 Win=6656 Len=0"
238,2.389684,10.4.246.118,93.184.220.29,TCP,54,1695  >  80 [ACK] Seq=233 Ack=954 Win=130048 Len=0
239,2.390181,10.4.246.118,93.184.220.29,TCP,54,"1695  >  80 [FIN, ACK] Seq=233 Ack=954 Win=130048 Len=0"
240,2.391168,51.140.188.242,10.4.246.118,TCP,54,443  >  1694 [ACK] Seq=1 Ack=143 Win=6656 Len=0
241,2.391341,51.140.188.242,10.4.246.118,TCP,54,"443  >  1694 [FIN, ACK] Seq=1 Ack=143 Win=6656 Len=0"
242,2.391373,10.4.246.118,51.140.188.242,TCP,54,1694  >  443 [ACK] Seq=143 Ack=2 Win=262144 Len=0
243,2.391508,10.4.246.118,51.140.188.242,TCP,54,"1694  >  443 [FIN, ACK] Seq=143 Ack=2 Win=262144 Len=0"
244,2.392725,10.4.246.118,51.140.188.242,TCP,66,1696  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1
245,2.403061,10.4.246.118,93.184.220.29,TCP,66,1698  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1
246,2.417241,93.184.220.29,10.4.246.118,TCP,54,80  >  1695 [ACK] Seq=954 Ack=234 Win=6656 Len=0
247,2.418645,51.140.188.242,10.4.246.118,TCP,54,443  >  1694 [ACK] Seq=2 Ack=144 Win=6656 Len=0
248,2.42029,51.140.188.242,10.4.246.118,TCP,66,"443  >  1696 [SYN, ACK] Seq=0 Ack=1 Win=5560 Len=0 MSS=1250 SACK_PERM=1 WS=128"
249,2.420376,10.4.246.118,51.140.188.242,TCP,54,1696  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0
250,2.420463,10.4.246.118,51.140.188.242,TCP,54,"1696  >  443 [FIN, ACK] Seq=1 Ack=1 Win=262144 Len=0"
251,2.430471,93.184.220.29,10.4.246.118,TCP,66,"80  >  1698 [SYN, ACK] Seq=0 Ack=1 Win=5560 Len=0 MSS=1250 SACK_PERM=1 WS=128"
252,2.430562,10.4.246.118,93.184.220.29,TCP,54,1698  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0
253,2.430764,10.4.246.118,93.184.220.29,OCSP,359,Request
254,2.447938,51.140.188.242,10.4.246.118,TCP,54,"443  >  1696 [FIN, ACK] Seq=1 Ack=2 Win=5632 Len=0"
255,2.448002,10.4.246.118,51.140.188.242,TCP,54,1696  >  443 [ACK] Seq=2 Ack=2 Win=262144 Len=0
256,2.458281,93.184.220.29,10.4.246.118,TCP,54,80  >  1698 [ACK] Seq=1 Ack=306 Win=6656 Len=0
257,2.458667,93.184.220.29,10.4.246.118,TCP,54,"80  >  1698 [FIN, ACK] Seq=1 Ack=306 Win=6656 Len=0"
258,2.458699,10.4.246.118,93.184.220.29,TCP,54,1698  >  80 [ACK] Seq=306 Ack=2 Win=131072 Len=0
259,2.45885,10.4.246.118,93.184.220.29,TCP,54,"1698  >  80 [FIN, ACK] Seq=306 Ack=2 Win=131072 Len=0"
260,2.470764,10.4.246.118,93.184.220.29,TCP,66,1700  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1
261,2.486205,93.184.220.29,10.4.246.118,TCP,54,80  >  1698 [ACK] Seq=2 Ack=307 Win=6656 Len=0
262,2.498234,93.184.220.29,10.4.246.118,TCP,66,"80  >  1700 [SYN, ACK] Seq=0 Ack=1 Win=5560 Len=0 MSS=1250 SACK_PERM=1 WS=128"
263,2.498463,10.4.246.118,93.184.220.29,TCP,54,1700  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0
264,2.498831,10.4.246.118,93.184.220.29,HTTP,205,GET /DigiCertHighAssuranceEVRootCA.crl HTTP/1.1 
265,2.52609,93.184.220.29,10.4.246.118,TCP,54,80  >  1700 [ACK] Seq=1 Ack=152 Win=6656 Len=0
266,2.526907,93.184.220.29,10.4.246.118,HTTP,844,HTTP/1.1 200 OK  (text/html)
267,2.526907,93.184.220.29,10.4.246.118,TCP,54,"80  >  1700 [FIN, ACK] Seq=791 Ack=152 Win=6656 Len=0"
268,2.526939,10.4.246.118,93.184.220.29,TCP,54,1700  >  80 [ACK] Seq=152 Ack=792 Win=130304 Len=0
269,2.527566,10.4.246.118,93.184.220.29,TCP,54,"1700  >  80 [FIN, ACK] Seq=152 Ack=792 Win=130304 Len=0"
270,2.553062,10.4.246.118,93.184.220.29,TCP,66,1702  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1
271,2.555192,93.184.220.29,10.4.246.118,TCP,54,80  >  1700 [ACK] Seq=792 Ack=153 Win=6656 Len=0
272,2.58072,93.184.220.29,10.4.246.118,TCP,66,"80  >  1702 [SYN, ACK] Seq=0 Ack=1 Win=5560 Len=0 MSS=1250 SACK_PERM=1 WS=128"
273,2.580801,10.4.246.118,93.184.220.29,TCP,54,1702  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0
274,2.581033,10.4.246.118,93.184.220.29,HTTP,290,GET /MFEwTzBNMEswSTAJBgUrDgMCGgUABBQnt%2BO7KdI35ubyUVwz39VP7XeuiQQU5wH8DBYYyn2yjOyHJ6NvYYE7hDkCEAetZC8PDLpYLbzDET%2BIuQE%3D HTTP/1.1 
275,2.608564,93.184.220.29,10.4.246.118,TCP,54,80  >  1702 [ACK] Seq=1 Ack=237 Win=6656 Len=0
276,2.609836,93.184.220.29,10.4.246.118,HTTP,1014,HTTP/1.1 200 OK  (text/html)
277,2.609836,93.184.220.29,10.4.246.118,TCP,54,"80  >  1702 [FIN, ACK] Seq=961 Ack=237 Win=6656 Len=0"
278,2.60987,10.4.246.118,93.184.220.29,TCP,54,1702  >  80 [ACK] Seq=237 Ack=962 Win=130048 Len=0
279,2.648107,10.65.0.31,10.4.246.118,TLSv1.2,828,Application Data
280,2.64816,10.4.246.118,10.65.0.31,TCP,54,1688  >  443 [ACK] Seq=1063 Ack=4424 Win=65535 Len=0
281,2.648314,10.65.0.31,10.4.246.118,TLSv1.2,85,Encrypted Alert
282,2.648338,10.4.246.118,10.65.0.31,TCP,54,1688  >  443 [ACK] Seq=1063 Ack=4455 Win=65535 Len=0
283,2.648469,10.65.0.31,10.4.246.118,TCP,54,"443  >  1688 [FIN, ACK] Seq=4455 Ack=1063 Win=4812 Len=0"
284,2.648489,10.4.246.118,10.65.0.31,TCP,54,1688  >  443 [ACK] Seq=1063 Ack=4456 Win=65535 Len=0
285,2.649909,10.4.246.118,10.65.0.31,TCP,54,"1688  >  443 [FIN, ACK] Seq=1063 Ack=4456 Win=65535 Len=0"
286,2.64999,10.4.246.118,10.65.0.31,TCP,54,"1688  >  443 [RST, ACK] Seq=1064 Ack=4456 Win=0 Len=0"
287,2.656805,10.4.246.118,10.65.0.31,TCP,66,1703  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1
288,2.676949,10.4.246.118,51.140.188.242,TCP,66,1704  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1
289,2.677723,10.65.0.31,10.4.246.118,TCP,54,443  >  1688 [ACK] Seq=4456 Ack=1064 Win=4812 Len=0
290,2.686734,10.65.0.31,10.4.246.118,TCP,62,"443  >  1703 [SYN, ACK] Seq=0 Ack=1 Win=3750 Len=0 MSS=1250 SACK_PERM=1"
291,2.686815,10.4.246.118,10.65.0.31,TCP,54,1703  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0
292,2.687193,10.4.246.118,10.65.0.31,TLSv1.2,263,Client Hello
293,2.704484,51.140.188.242,10.4.246.118,TCP,66,"443  >  1704 [SYN, ACK] Seq=0 Ack=1 Win=5560 Len=0 MSS=1250 SACK_PERM=1 WS=128"
294,2.70457,10.4.246.118,51.140.188.242,TCP,54,1704  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0
295,2.704928,10.4.246.118,51.140.188.242,TLSv1.2,262,Client Hello
296,2.721121,10.65.0.31,10.4.246.118,TCP,54,443  >  1703 [ACK] Seq=1 Ack=210 Win=3959 Len=0
297,2.725652,10.65.0.31,10.4.246.118,TLSv1.2,1304,Server Hello
298,2.725687,10.4.246.118,10.65.0.31,TCP,54,1703  >  443 [ACK] Seq=210 Ack=1251 Win=65535 Len=0
299,2.7266,10.65.0.31,10.4.246.118,TCP,1304,443  >  1703 [ACK] Seq=1251 Ack=210 Win=3959 Len=1250 [TCP segment of a reassembled PDU]
300,2.726601,10.65.0.31,10.4.246.118,TLSv1.2,929,"Certificate, Server Key Exchange, Server Hello Done"
301,2.726642,10.4.246.118,10.65.0.31,TCP,54,1703  >  443 [ACK] Seq=210 Ack=3376 Win=65535 Len=0
302,2.728066,10.4.246.118,10.65.0.31,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
303,2.728253,10.4.246.118,10.65.0.31,TLSv1.2,836,Application Data
304,2.732299,51.140.188.242,10.4.246.118,TCP,54,443  >  1704 [ACK] Seq=1 Ack=209 Win=6656 Len=0
305,2.732373,51.140.188.242,10.4.246.118,TCP,54,"443  >  1704 [FIN, ACK] Seq=1 Ack=209 Win=6656 Len=0"
306,2.732396,10.4.246.118,51.140.188.242,TCP,54,1704  >  443 [ACK] Seq=209 Ack=2 Win=262144 Len=0
307,2.732552,10.4.246.118,51.140.188.242,TCP,54,"1704  >  443 [FIN, ACK] Seq=209 Ack=2 Win=262144 Len=0"
308,2.733099,10.4.246.118,51.140.188.242,TCP,66,1705  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1
309,2.755994,10.65.0.31,10.4.246.118,TCP,54,443  >  1703 [ACK] Seq=3376 Ack=336 Win=4085 Len=0
310,2.756999,10.65.0.31,10.4.246.118,TCP,54,443  >  1703 [ACK] Seq=3376 Ack=1118 Win=4867 Len=0
311,2.757629,10.65.0.31,10.4.246.118,TLSv1.2,328,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
312,2.757659,10.4.246.118,10.65.0.31,TCP,54,1703  >  443 [ACK] Seq=1118 Ack=3650 Win=65535 Len=0
313,2.759877,51.140.188.242,10.4.246.118,TCP,54,443  >  1704 [ACK] Seq=2 Ack=210 Win=6656 Len=0
314,2.760175,51.140.188.242,10.4.246.118,TCP,66,"443  >  1705 [SYN, ACK] Seq=0 Ack=1 Win=5560 Len=0 MSS=1250 SACK_PERM=1 WS=128"
315,2.760245,10.4.246.118,51.140.188.242,TCP,54,1705  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0
316,2.760491,10.4.246.118,51.140.188.242,TLSv1,196,Client Hello
317,2.787996,51.140.188.242,10.4.246.118,TCP,54,443  >  1705 [ACK] Seq=1 Ack=143 Win=6656 Len=0
318,2.788182,51.140.188.242,10.4.246.118,TCP,54,"443  >  1705 [FIN, ACK] Seq=1 Ack=143 Win=6656 Len=0"
319,2.78823,10.4.246.118,51.140.188.242,TCP,54,1705  >  443 [ACK] Seq=143 Ack=2 Win=262144 Len=0
320,2.788275,10.4.246.118,51.140.188.242,TCP,54,"1705  >  443 [FIN, ACK] Seq=143 Ack=2 Win=262144 Len=0"
321,2.788769,10.4.246.118,51.140.188.242,TCP,66,1706  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1
322,2.816199,51.140.188.242,10.4.246.118,TCP,54,443  >  1705 [ACK] Seq=2 Ack=144 Win=6656 Len=0
323,2.816506,51.140.188.242,10.4.246.118,TCP,66,"443  >  1706 [SYN, ACK] Seq=0 Ack=1 Win=5560 Len=0 MSS=1250 SACK_PERM=1 WS=128"
324,2.816581,10.4.246.118,51.140.188.242,TCP,54,1706  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0
325,2.816662,10.4.246.118,51.140.188.242,TCP,54,"1706  >  443 [FIN, ACK] Seq=1 Ack=1 Win=262144 Len=0"
326,2.818895,10.4.246.118,10.65.2.46,DNS,77,Standard query 0x7242 A wpad.o2wifi.co.uk
327,2.821577,10.65.0.31,10.4.246.118,TLSv1.2,1304,"Application Data, Application Data"
328,2.821634,10.4.246.118,10.65.0.31,TCP,54,1703  >  443 [ACK] Seq=1118 Ack=4900 Win=65535 Len=0
329,2.822006,10.65.0.31,10.4.246.118,TCP,1304,443  >  1703 [ACK] Seq=4900 Ack=1118 Win=4867 Len=1250 [TCP segment of a reassembled PDU]
330,2.822036,10.4.246.118,10.65.0.31,TCP,54,1703  >  443 [ACK] Seq=1118 Ack=6150 Win=65535 Len=0
331,2.822635,10.65.0.31,10.4.246.118,TCP,1304,443  >  1703 [ACK] Seq=6150 Ack=1118 Win=4867 Len=1250 [TCP segment of a reassembled PDU]
332,2.822677,10.4.246.118,10.65.0.31,TCP,54,1703  >  443 [ACK] Seq=1118 Ack=7400 Win=65535 Len=0
333,2.82387,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1703 [PSH, ACK] Seq=7400 Ack=1118 Win=4867 Len=1250 [TCP segment of a reassembled PDU]"
334,2.82387,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1703 [PSH, ACK] Seq=8650 Ack=1118 Win=4867 Len=1250 [TCP segment of a reassembled PDU]"
335,2.823871,10.65.0.31,10.4.246.118,TCP,1204,"443  >  1703 [PSH, ACK] Seq=9900 Ack=1118 Win=4867 Len=1150 [TCP segment of a reassembled PDU]"
336,2.823927,10.4.246.118,10.65.0.31,TCP,54,1703  >  443 [ACK] Seq=1118 Ack=11050 Win=65535 Len=0
337,2.844233,51.140.188.242,10.4.246.118,TCP,54,"443  >  1706 [FIN, ACK] Seq=1 Ack=2 Win=5632 Len=0"
338,2.844308,10.4.246.118,51.140.188.242,TCP,54,1706  >  443 [ACK] Seq=2 Ack=2 Win=262144 Len=0
339,2.848349,10.65.2.46,10.4.246.118,DNS,161,Standard query response 0x7242 No such name A wpad.o2wifi.co.uk SOA ib-4.dns.mer.o2wifi.co.uk
340,2.849443,10.65.0.31,10.4.246.118,TCP,154,443  >  1703 [ACK] Seq=11050 Ack=1118 Win=4867 Len=100 [TCP segment of a reassembled PDU]
341,2.849478,10.4.246.118,10.65.0.31,TCP,54,1703  >  443 [ACK] Seq=1118 Ack=11150 Win=65535 Len=0
342,2.850943,10.65.0.31,10.4.246.118,TCP,1304,443  >  1703 [ACK] Seq=11150 Ack=1118 Win=4867 Len=1250 [TCP segment of a reassembled PDU]
343,2.850986,10.4.246.118,10.65.0.31,TCP,54,1703  >  443 [ACK] Seq=1118 Ack=12400 Win=65535 Len=0
344,2.851165,10.65.0.31,10.4.246.118,TCP,1304,443  >  1703 [ACK] Seq=12400 Ack=1118 Win=4867 Len=1250 [TCP segment of a reassembled PDU]
345,2.851198,10.4.246.118,10.65.0.31,TCP,54,1703  >  443 [ACK] Seq=1118 Ack=13650 Win=65535 Len=0
346,2.852126,10.65.0.31,10.4.246.118,TCP,1304,"443  >  1703 [PSH, ACK] Seq=13650 Ack=1118 Win=4867 Len=1250 [TCP segment of a reassembled PDU]"
347,2.852129,10.65.0.31,10.4.246.118,TCP,1304,443  >  1703 [ACK] Seq=14900 Ack=1118 Win=4867 Len=1250 [TCP segment of a reassembled PDU]
348,2.852174,10.4.246.118,10.65.0.31,TCP,54,1703  >  443 [ACK] Seq=1118 Ack=16150 Win=65535 Len=0
349,2.852333,10.65.0.31,10.4.246.118,TLSv1.2,407,"Application Data, Application Data, Application Data, Encrypted Alert"
350,2.852334,10.65.0.31,10.4.246.118,TCP,54,"443  >  1703 [FIN, ACK] Seq=16503 Ack=1118 Win=4867 Len=0"
351,2.852375,10.4.246.118,10.65.0.31,TCP,54,1703  >  443 [ACK] Seq=1118 Ack=16504 Win=65535 Len=0
352,2.85258,10.4.246.118,10.65.0.31,TCP,54,"1703  >  443 [FIN, ACK] Seq=1118 Ack=16504 Win=65535 Len=0"
353,2.866636,10.4.246.118,10.65.0.31,TCP,66,1707  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1
354,2.866657,10.4.246.118,10.65.0.31,TCP,66,1708  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1
355,2.866747,10.4.246.118,10.65.0.31,TCP,66,1709  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1
356,2.866772,10.4.246.118,10.65.0.31,TCP,66,1710  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1
357,2.870179,10.4.246.118,10.65.0.31,TCP,66,1711  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1
358,2.881053,10.65.0.31,10.4.246.118,TCP,54,443  >  1703 [ACK] Seq=16504 Ack=1119 Win=4867 Len=0
359,2.897815,10.65.0.31,10.4.246.118,TCP,62,"443  >  1707 [SYN, ACK] Seq=0 Ack=1 Win=3750 Len=0 MSS=1250 SACK_PERM=1"
360,2.897886,10.4.246.118,10.65.0.31,TCP,54,1707  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0
361,2.898003,10.65.0.31,10.4.246.118,TCP,62,"443  >  1708 [SYN, ACK] Seq=0 Ack=1 Win=3750 Len=0 MSS=1250 SACK_PERM=1"
362,2.898049,10.4.246.118,10.65.0.31,TCP,54,1708  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0
363,2.898358,10.4.246.118,10.65.0.31,TLSv1.2,263,Client Hello
364,2.898533,10.65.0.31,10.4.246.118,TCP,62,"443  >  1709 [SYN, ACK] Seq=0 Ack=1 Win=3750 Len=0 MSS=1250 SACK_PERM=1"
365,2.898585,10.4.246.118,10.65.0.31,TCP,54,1709  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0
366,2.898751,10.4.246.118,10.65.0.31,TLSv1.2,263,Client Hello
367,2.899203,10.4.246.118,10.65.0.31,TLSv1.2,263,Client Hello
368,2.899359,10.65.0.31,10.4.246.118,TCP,62,"443  >  1710 [SYN, ACK] Seq=0 Ack=1 Win=3750 Len=0 MSS=1250 SACK_PERM=1"
369,2.899411,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0
370,2.899923,10.4.246.118,10.65.0.31,TLSv1.2,263,Client Hello
371,2.905098,10.65.0.31,10.4.246.118,TCP,62,"443  >  1711 [SYN, ACK] Seq=0 Ack=1 Win=3750 Len=0 MSS=1250 SACK_PERM=1"
372,2.905158,10.4.246.118,10.65.0.31,TCP,54,1711  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0
373,2.905581,10.4.246.118,10.65.0.31,TLSv1.2,263,Client Hello
374,2.929305,10.65.0.31,10.4.246.118,TCP,54,443  >  1707 [ACK] Seq=1 Ack=210 Win=3959 Len=0
375,2.929306,10.65.0.31,10.4.246.118,TCP,54,443  >  1708 [ACK] Seq=1 Ack=210 Win=3959 Len=0
376,2.929306,10.65.0.31,10.4.246.118,TCP,54,443  >  1709 [ACK] Seq=1 Ack=210 Win=3959 Len=0
377,2.931517,10.65.0.31,10.4.246.118,TCP,54,443  >  1710 [ACK] Seq=1 Ack=210 Win=3959 Len=0
378,2.932646,10.65.0.31,10.4.246.118,TLSv1.2,1304,Server Hello
379,2.932673,10.4.246.118,10.65.0.31,TCP,54,1707  >  443 [ACK] Seq=210 Ack=1251 Win=65535 Len=0
380,2.932914,10.65.0.31,10.4.246.118,TCP,1304,443  >  1707 [ACK] Seq=1251 Ack=210 Win=3959 Len=1250 [TCP segment of a reassembled PDU]
381,2.932934,10.4.246.118,10.65.0.31,TCP,54,1707  >  443 [ACK] Seq=210 Ack=2501 Win=65535 Len=0
382,2.933639,10.65.0.31,10.4.246.118,TLSv1.2,929,"Certificate, Server Key Exchange, Server Hello Done"
383,2.933658,10.4.246.118,10.65.0.31,TCP,54,1707  >  443 [ACK] Seq=210 Ack=3376 Win=65535 Len=0
384,2.933802,10.65.0.31,10.4.246.118,TLSv1.2,1304,Server Hello
385,2.933824,10.4.246.118,10.65.0.31,TCP,54,1708  >  443 [ACK] Seq=210 Ack=1251 Win=65535 Len=0
386,2.933915,10.65.0.31,10.4.246.118,TCP,1304,443  >  1708 [ACK] Seq=1251 Ack=210 Win=3959 Len=1250 [TCP segment of a reassembled PDU]
387,2.93393,10.4.246.118,10.65.0.31,TCP,54,1708  >  443 [ACK] Seq=210 Ack=2501 Win=65535 Len=0
388,2.934055,10.65.0.31,10.4.246.118,TLSv1.2,929,"Certificate, Server Key Exchange, Server Hello Done"
389,2.934076,10.4.246.118,10.65.0.31,TCP,54,1708  >  443 [ACK] Seq=210 Ack=3376 Win=65535 Len=0
390,2.934686,10.65.0.31,10.4.246.118,TLSv1.2,1304,Server Hello
391,2.934708,10.4.246.118,10.65.0.31,TCP,54,1709  >  443 [ACK] Seq=210 Ack=1251 Win=65535 Len=0
392,2.934943,10.65.0.31,10.4.246.118,TCP,1304,443  >  1709 [ACK] Seq=1251 Ack=210 Win=3959 Len=1250 [TCP segment of a reassembled PDU]
393,2.934961,10.4.246.118,10.65.0.31,TCP,54,1709  >  443 [ACK] Seq=210 Ack=2501 Win=65535 Len=0
394,2.935092,10.65.0.31,10.4.246.118,TLSv1.2,929,"Certificate, Server Key Exchange, Server Hello Done"
395,2.935106,10.4.246.118,10.65.0.31,TCP,54,1709  >  443 [ACK] Seq=210 Ack=3376 Win=65535 Len=0
396,2.936509,10.4.246.118,10.65.0.31,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
397,2.936744,10.4.246.118,10.65.0.31,TLSv1.2,630,Application Data
398,2.936787,10.4.246.118,10.65.0.31,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
399,2.936923,10.4.246.118,10.65.0.31,TLSv1.2,616,Application Data
400,2.937509,10.65.0.31,10.4.246.118,TLSv1.2,1304,Server Hello
401,2.937511,10.65.0.31,10.4.246.118,TCP,54,443  >  1711 [ACK] Seq=1 Ack=210 Win=3959 Len=0
402,2.937562,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=210 Ack=1251 Win=65535 Len=0
403,2.93773,10.65.0.31,10.4.246.118,TCP,1304,443  >  1710 [ACK] Seq=1251 Ack=210 Win=3959 Len=1250 [TCP segment of a reassembled PDU]
404,2.937752,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=210 Ack=2501 Win=65535 Len=0
405,2.9379,10.4.246.118,10.65.0.31,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
406,2.938049,10.4.246.118,10.65.0.31,TLSv1.2,599,Application Data
407,2.938803,10.65.0.31,10.4.246.118,TLSv1.2,929,"Certificate, Server Key Exchange, Server Hello Done"
408,2.938823,10.4.246.118,10.65.0.31,TCP,54,1710  >  443 [ACK] Seq=210 Ack=3376 Win=65535 Len=0
